Empreend;Empreendimento;Regional;Marca;Bloco;Unidade;Dt de Venc; Valor ;Data base;aging;faixa;Tipo
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-nov-20; 1.767,33 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-out-20; 1.788,60 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-set-20; 1.800,85 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-ago-20; 1.810,89 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-set-19; 1.824,21 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-out-19; 1.833,41 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-nov-19; 1.834,69 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-dez-19; 1.831,32 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-jan-20; 1.832,56 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-fev-20; 1.818,37 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-mar-20; 1.820,87 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-abr-20; 1.824,98 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-mai-20; 1.817,79 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-jun-20; 1.816,82 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-jul-20; 1.607,96 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20006;20-jul-20; 15.566,69 ;30/04/2021;1288;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-ago-19; 2.512,04 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-jul-19; 15.053,44 ;30/04/2021;1288;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-jul-19; 2.517,78 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-jun-19; 2.518,54 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-mai-19; 2.524,52 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-abr-19; 2.536,03 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-mar-19; 2.544,74 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-fev-19; 2.544,48 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-jan-19; 2.528,56 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-dez-18; 2.517,78 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-nov-18; 2.524,19 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-out-18; 2.540,78 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-set-18; 2.547,05 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-ago-18; 2.548,37 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-jul-18; 15.432,80 ;30/04/2021;1288;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-jul-18; 2.570,16 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-jun-18; 2.587,04 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-mai-18; 2.592,60 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-abr-18; 2.600,33 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-mar-18; 2.598,57 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-fev-18; 2.607,13 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-jan-18; 2.618,43 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-dez-17; 2.624,89 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-nov-17; 2.626,02 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-out-17; 2.645,24 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-abr-21; 2.390,86 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-mar-21; 2.398,50 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-fev-21; 2.411,32 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-jan-21; 2.405,18 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-dez-20; 2.420,51 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-nov-20; 2.433,98 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-out-20; 2.462,98 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-set-20; 2.479,78 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-ago-20; 2.493,69 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-jul-20; 15.153,78 ;30/04/2021;1288;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-jul-20; 2.254,09 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-jun-20; 2.501,83 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-mai-20; 2.503,31 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-abr-20; 2.512,98 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-mar-20; 2.507,51 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-fev-20; 2.504,56 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-jan-20; 2.523,77 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-dez-19; 2.522,30 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-nov-19; 2.526,84 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-out-19; 2.524,80 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20007;20-set-19; 2.512,43 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-set-19; 1.782,57 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-ago-19; 1.782,87 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-jul-19; 1.787,90 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-jun-19; 1.788,87 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-mai-19; 1.793,95 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-abr-19; 1.803,26 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-mar-19; 1.810,59 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-fev-19; 1.811,11 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-jan-19; 1.799,38 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-dez-18; 1.791,21 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-nov-18; 1.581,77 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;10-nov-18; 15.859,20 ;30/04/2021;1288;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-out-18; 1.809,84 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-set-18; 1.815,30 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-ago-18; 1.816,67 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-jul-18; 1.833,79 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-jun-18; 1.847,10 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-mai-18; 1.851,70 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-abr-18; 1.858,11 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-mar-18; 1.857,01 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-fev-18; 1.863,74 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-jan-18; 1.872,72 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-dez-17; 1.877,81 ;30/04/2021;1288;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;02;F20009;20-nov-17; 1.659,38 ;30/04/2021;1288;>360;MENSAL
